87930,6,**
,,
87931,,200
87931,1,90
87931,2,50
87931,3,40
87931,4,**
87931,5,20
87931,6,**
,,
87936,,150
87936,1,80
87936,2,50
87936,3,**
87936,4,20
87936,5,**
87936,6,**
,,
87937,,1420
87937,1,820
87937,2,410
87937,3,110
87937,4,40
87937,5,40
87937,6,**
,,
87940,,190
87940,1,110
87940,2,50
87940,3,30
87940,4,**
87940,5,**
87940,6,**
,,
87941,,560
87941,1,330
87941,2,190
87941,3,40
87941,4,**
87941,5,**
87941,6,**
,,
87942,,470
87942,1,240
87942,2,120
87942,3,60
87942,4,30
87942,5,20
87942,6,**
,,
88001,,13650
88001,1,8380
88001,2,3240
88001,3,1050
88001,4,520
88001,5,400
88001,6,60
,,
88002,,300
88002,1,70
88002,2,90
88002,3,60
88002,4,30
88002,5,50
88002,6,**
,,
88005,,10920
88005,1,5230
88005,2,2460
88005,3,1310
88005,4,740
88005,5,970
88005,6,210
,,
88007,,9090
88007,1,3860
88007,2,2120
88007,3,1100
88007,4,720
88007,5,1030
88007,6,260
,,
88008,,3250
88008,1,1270
88008,2,800
88008,3,480
88008,4,310
88008,5,350
88008,6,40
,,
88011,,13740
88011,1,4750
88011,2,2740
88011,3,1890
88011,4,1390
88011,5,2380
88011,6,590
,,
88012,,11620
88012,1,4920
88012,2,2950
88012,3,1770
88012,4,1020
88012,5,890
88012,6,70
,,
88020,,290
88020,1,120
88020,2,90
88020,3,40
88020,4,40
88020,5,**
88020,6,**
,,
88021,,6690
88021,1,4010
88021,2,1690
88021,3,490
88021,4,210
88021,5,230
88021,6,60
,,
88022,,280
88022,1,130
88022,2,70
88022,3,30
88022,4,30
88022,5,20
88022,6,**
,,
88023,,1090
88023,1,510
88023,2,280
88023,3,150
88023,4,90
88023,5,60
88023,6,**
,,
88024,,290
88024,1,200
88024,2,90
88024,3,**
88024,4,**
88024,5,**
88024,6,0
,,
88030,,8190
88030,1,4500
88030,2,2070
88030,3,820
88030,4,420
88030,5,330
88030,6,50
,,
88039,,190
88039,1,90
88039,2,50
88039,3,30
88039,4,20
88039,5,**
88039,6,**
,,
88041,,260
88041,1,120
88041,2,80
88041,3,40
88041,4,**
88041,5,20
88041,6,**
,,
88042,,120
88042,1,60
88042,2,30
88042,3,**
88042,4,30
88042,5,**
88042,6,**
,,
88043,,560
88043,1,290
88043,2,130
88043,3,80
88043,4,60
88043,5,**
88043,6,**
,,
88044,,1310
88044,1,600
88044,2,330
88044,3,150
88044,4,110
88044,5,120
88044,6,**
,,
88045,,1310
88045,1,660
88045,2,310
88045,3,140
88045,4,110
88045,5,90
88045,6,**
,,
88047,,2020
88047,1,1000
88047,2,510
88047,3,230
88047,4,110
88047,5,130
88047,6,40
,,
88048,,1700
88048,1,1000
88048,2,500
88048,3,120
88048,4,50
88048,5,30
88048,6,**
,,
88049,,370
88049,1,150
88049,2,90
88049,3,70
88049,4,30
88049,5,30
88049,6,**
,,
88061,,5760
88061,1,2540
88061,2,1290
88061,3,800
88061,4,530
88061,5,520
88061,6,80
,,
88063,,5170
88063,1,3580
88063,2,1200
88063,3,270
88063,4,70
88063,5,50
88063,6,**
,,
88072,,430
88072,1,250
88072,2,110
88072,3,30
88072,4,40
88072,5,**
88072,6,**
,,
88081,,5270
88081,1,3260
88081,2,1370
88081,3,380
88081,4,160
88081,5,100
88081,6,**
,,
88101,,18470
88101,1,7830
88101,2,5480
88101,3,2300
88101,4,1290
88101,5,1360
88101,6,210
,,
88116,,150
88116,1,50
88116,2,50
88116,3,20
88116,4,30
88116,5,**
88116,6,**
,,
88119,,720
88119,1,380
88119,2,160
88119,3,80
88119,4,40
88119,5,60
88119,6,**
,,
88124,,390
88124,1,140
88124,2,110
88124,3,60
88124,4,40
88124,5,40
88124,6,**
,,
88130,,6790
88130,1,3090
88130,2,1940
88130,3,850
88130,4,410
88130,5,430
88130,6,70
,,
88135,,640
88135,1,250
88135,2,220
88135,3,80
88135,4,30
88135,5,60
88135,6,**
,,
88201,,9590
88201,1,3710
88201,2,2310
88201,3,1250
88201,4,890
88201,5,1130
88201,6,300
,,
88203,,10800
88203,1,5420
88203,2,3210
88203,3,1210
88203,4,540
88203,5,380
88203,6,40
,,
88210,,6410
88210,1,2240
88210,2,1430
88210,3,840
88210,4,680
88210,5,960
88210,6,260
,,
88220,,14330
88220,1,5090
88220,2,3330
88220,3,2170
88220,4,1550
88220,5,1870
88220,6,320
,,
88230,,1810
88230,1,780
88230,2,580
88230,3,230
88230,4,130
88230,5,90
88230,6,**
,,
88232,,800
88232,1,340
88232,2,240
88232,3,110
88232,4,60
88232,5,50
88232,6,**
,,
88240,,14320
88240,1,5600
88240,2,3930
88240,3,2130
88240,4,1190
88240,5,1260
88240,6,210
,,
88242,,2800
88242,1,870
88242,2,600
88242,3,440
88242,4,330
88242,5,460
88242,6,100
,,
88252,,880
88252,1,300
88252,2,230
88252,3,140
88252,4,100
88252,5,110
88252,6,**
,,
88253,,380
88253,1,130
88253,2,110
88253,3,60
88253,4,30
88253,5,50
88253,6,**
,,
88256,,720
88256,1,270
88256,2,190
88256,3,130
88256,4,60
88256,5,70
88256,6,**
,,
88260,,5500
88260,1,1950
88260,2,1500
88260,3,940
88260,4,450
88260,5,550
88260,6,110
,,
88265,,110
88265,1,30
88265,2,40
88265,3,40
88265,4,**
88265,5,**
88265,6,**
,,
88267,,430
88267,1,160
88267,2,100
88267,3,70
88267,4,40
88267,5,60
88267,6,**
,,
88301,,530
88301,1,230
88301,2,160
88301,3,60
88301,4,40
88301,5,40
88301,6,**
,,
88310,,14240
88310,1,6090
88310,2,3740
88310,3,1950
88310,4,1160
88310,5,1140
88310,6,160
,,
88311,,810
88311,1,330
88311,2,210
88311,3,110
88311,4,60
88311,5,70
88311,6,30
,,
88312,,1090
88312,1,320
88312,2,250
88312,3,160
88312,4,110
88312,5,180
88312,6,70
,,
88316,,890
88316,1,440
88316,2,220
88316,3,120
88316,4,60
88316,5,50
88316,6,**
,,
88317,,820
88317,1,290
88317,2,200
88317,3,120
88317,4,90
88317,5,100
88317,6,20
,,
88318,,150
88318,1,70
88318,2,30
88318,3,20
88318,4,30
88318,5,**
88318,6,**
,,
88330,,1550
88330,1,680
88330,2,500
88330,3,210
88330,4,90
88330,5,70
88330,6,**
,,
88336,,120
88336,1,60
88336,2,60
88336,3,**
88336,4,**
88336,5,**
88336,6,0
,,
88337,,1120
88337,1,420
88337,2,280
88337,3,160
88337,4,100
88337,5,140
88337,6,20
,,
88339,,280
88339,1,110
88339,2,60
88339,3,40
88339,4,30
88339,5,40
88339,6,**
,,
88340,,1530
88340,1,880
88340,2,420
88340,3,130
88340,4,60
88340,5,40
88340,6,**
,,
88341,,240
88341,1,90
88341,2,50
88341,3,40
88341,4,30
88341,5,30
88341,6,**
,,
88345,,2310
88345,1,1060
88345,2,590
88345,3,270
88345,4,140
88345,5,190
88345,6,60
,,
88346,,1340
88346,1,750
88346,2,360
88346,3,130
88346,4,50
88346,5,50
88346,6,**
,,
88348,,140
88348,1,70
88348,2,40
88348,3,30
88348,4,**
88348,5,**
88348,6,0
,,
88352,,1930
88352,1,900
88352,2,520
88352,3,250
88352,4,140
88352,5,120
88352,6,**
,,
88401,,2600
88401,1,1440
88401,2,610
88401,3,290
88401,4,150
88401,5,110
88401,6,**
,,
88415,,1130
88415,1,480
88415,2,310
88415,3,150
88415,4,100
88415,5,90
88415,6,**
,,
88418,,120
88418,1,40
88418,2,40
88418,3,20
88418,4,20
88418,5,**
88418,6,**
,,
88426,,490
88426,1,230
88426,2,120
88426,3,50
88426,4,40
88426,5,50
88426,6,**
,,
88434,,140
88434,1,60
88434,2,60
88434,3,**
88434,4,20
88434,5,**
88434,6,**
,,
88435,,1330
88435,1,700
88435,2,400
88435,3,110
88435,4,70
88435,5,50
88435,6,**
